2.3.1.87,"['acetyl-CoA [CPD:C00024]', '2-arylethylamine [CPD:C15534]']","['CoA [CPD:C00010]', 'N-acetyl-2-arylethylamine [CPD:C15535]']",R03760,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP000004
1.1.1.30,"['(R)-3-hydroxybutanoate [CPD:C01089]', 'NAD+ [CPD:C00003]']","['acetoacetate [CPD:C00164]', 'NADH [CPD:C00004]', 'H+ [CPD:C00080]']",R01361,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With NAD+ or NADP+ as acceptor']",MGP000305
2.7.10.2,"['ATP [CPD:C00002]', '[protein]-L-tyrosine [CPD:C00585]']","['ADP [CPD:C00008]', '[protein]-L-tyrosine phosphate [CPD:C01167]']",R02584,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-tyrosine kinases']",MGP000313
1.3.1.24,"['bilirubin [CPD:C00486]', 'NAD+ [CPD:C00003]', 'NADP+ [CPD:C00006]']","['biliverdin [CPD:C00500]', 'NADH [CPD:C00004]', 'NADPH [CPD:C00005]', 'H+ [CPD:C00080]']",R02391,"['Oxidoreductases', 'Acting on the CH-CH group of donors', 'With NAD+ or NADP+ as acceptor']",MGP000317
1.5.1.30,"['reduced riboflavin [CPD:C01007]', 'NADP+ [CPD:C00006]']","['riboflavin [CPD:C00255]', 'NADPH [CPD:C00005]', 'H+ [CPD:C00080]']",R05707,"['Oxidoreductases', 'Acting on the CH-NH group of donors', 'With NAD+ or NADP+ as acceptor']",MGP000318
2.7.11.30,"['ATP [CPD:C00002]', '[receptor-protein]']","['ADP [CPD:C00008]', '[receptor-protein] phosphate']",(other,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000324
2.7.11.30,"['ATP [CPD:C00002]', '[receptor-protein]']","['ADP [CPD:C00008]', '[receptor-protein] phosphate']",(other,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000325
2.7.11.30,"['ATP [CPD:C00002]', '[receptor-protein]']","['ADP [CPD:C00008]', '[receptor-protein] phosphate']",(other,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000326
2.7.10.2,"['ATP [CPD:C00002]', '[protein]-L-tyrosine [CPD:C00585]']","['ADP [CPD:C00008]', '[protein]-L-tyrosine phosphate [CPD:C01167]']",R02584,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-tyrosine kinases']",MGP000327
5.4.2.4,['3-phospho-D-glyceroyl phosphate [CPD:C00236]'],"['2,3-bisphospho-D-glycerate [CPD:C01159]']",R01662,"['Isomerases', 'Intramolecular transferases', 'Phosphotransferases (phosphomutases)']",MGP000331
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000333
3.2.2.6,"['NAD+ [CPD:C00003]', 'H2O [CPD:C00001]', 'cyclic ADP-ribose [CPD:C13050]']","['ADP-D-ribose [CPD:C00301]', 'nicotinamide [CPD:C00153]', 'cyclic ADP-ribose [CPD:C13050]']",R00102,"['Hydrolases', 'Glycosylases', 'Hydrolysing N-glycosyl compounds']",MGP000338
3.5.1.12,"['biocytin [CPD:C05552]', 'H2O [CPD:C00001]']","['biotin [CPD:C00120]', 'L-lysine [CPD:C00047]']",R01077,"['Hydrolases', 'Acting on carbon-nitrogen bonds, other than peptide bonds', 'In linear amides']",MGP000341
2.7.10.2,"['ATP [CPD:C00002]', '[protein]-L-tyrosine [CPD:C00585]']","['ADP [CPD:C00008]', '[protein]-L-tyrosine phosphate [CPD:C01167]']",R02584,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-tyrosine kinases']",MGP000343
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000344
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000345
2.4.1.122,"['UDP-alpha-D-galactose [CPD:C00052]', 'N-acetyl-alpha-D-galactosaminyl-R [CPD:C04387]']","['UDP [CPD:C00015]', 'beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-R [CPD:C04750]']",R05908,"['Transferases', 'Glycosyltransferases', 'Hexosyltransferases']",MGP005566
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP007305
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000370
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000378
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP007070
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP004725
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000371
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000372
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000373
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000374
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP004489
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000375
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000376
4.2.1.1,['H2CO3 [CPD:C01353]'],"['CO2 [CPD:C00011]', 'H2O [CPD:C00001]']",R00132,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000377
6.3.5.5,"['ATP [CPD:C00002]', 'L-glutamine [CPD:C00064]', 'hydrogencarbonate [CPD:C00288]', 'H2O [CPD:C00001]', 'NH3 [CPD:C00014]', 'carboxyphosphate [CPD:C20969]', 'carbamate [CPD:C01563]']","['ADP [CPD:C00008]', 'phosphate [CPD:C00009]', 'L-glutamate [CPD:C00025]', 'carbamoyl phosphate [CPD:C00169]', 'NH3 [CPD:C00014]', 'carboxyphosphate [CPD:C20969]', 'carbamate [CPD:C01563]']",R00256,"['Ligases', 'Forming carbon-nitrogen bonds', 'Carbon-nitrogen ligases with glutamine as amido-N-donor']",MGP000391
2.7.11.17,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000401
2.7.11.17,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP006119
3.6.1.6,"['nucleoside diphosphate [CPD:C00454]', 'H2O [CPD:C00001]']","['nucleoside phosphate [CPD:C01329]', 'phosphate [CPD:C00009]']",R00329,"['Hydrolases', 'Acting on acid anhydrides', 'In phosphorus-containing anhydrides']",MGP006447
6.3.2.11,"['ATP [CPD:C00002]', 'L-histidine [CPD:C00135]', 'beta-alanine [CPD:C00099]']","['ADP [CPD:C00008]', 'phosphate [CPD:C00009]', 'carnosine [CPD:C00386]']",R01164,"['Ligases', 'Forming carbon-nitrogen bonds', 'Acid-D-amino-acid ligases (peptide synthases)']",MGP005651
6.1.1.16,"['ATP [CPD:C00002]', 'L-cysteine [CPD:C00097]', 'tRNA(Cys) [CPD:C01639]']","['AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', 'L-cysteinyl-tRNA(Cys) [CPD:C03125]']",R03650,"['Ligases', 'Forming carbon-oxygen bonds', 'Ligases forming aminoacyl-tRNA and related compounds']",MGP000412
6.1.1.16,"['ATP [CPD:C00002]', 'L-cysteine [CPD:C00097]', 'tRNA(Cys) [CPD:C01639]']","['AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', 'L-cysteinyl-tRNA(Cys) [CPD:C03125]']",R03650,"['Ligases', 'Forming carbon-oxygen bonds', 'Ligases forming aminoacyl-tRNA and related compounds']",MGP005881
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP003608
1.1.1.184,"[""R-CHOH-R' [CPD:C01612]"", 'NADP+ [CPD:C00006]']","[""R-CO-R' [CPD:C01450]"", 'NADPH [CPD:C00005]', 'H+ [CPD:C00080]']",R03557,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With NAD+ or NADP+ as acceptor']",MGP000431
1.1.1.184,"[""R-CHOH-R' [CPD:C01612]"", 'NADP+ [CPD:C00006]']","[""R-CO-R' [CPD:C01450]"", 'NADPH [CPD:C00005]', 'H+ [CPD:C00080]']",R03557,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With NAD+ or NADP+ as acceptor']",MGP000432
4.2.1.22,"['L-serine [CPD:C00065]', 'L-homocysteine [CPD:C00155]']","['L-cystathionine [CPD:C02291]', 'H2O [CPD:C00001]']",R01290,"['Lyases', 'Carbon-oxygen lyases', 'Hydro-lyases']",MGP000433
2.6.1.7,"['L-kynurenine [CPD:C00328]', '2-oxoglutarate [CPD:C00026]', '4-(2-aminophenyl)-2,4-dioxobutanoate [CPD:C01252]']","['kynurenate [CPD:C01717]', 'L-glutamate [CPD:C00025]', 'H2O [CPD:C00001]', '4-(2-aminophenyl)-2,4-dioxobutanoate [CPD:C01252]']",R01956,"['Transferases', 'Transferring nitrogenous groups', 'Transaminases']",MGP000434
2.6.1.7,"['L-kynurenine [CPD:C00328]', '2-oxoglutarate [CPD:C00026]', '4-(2-aminophenyl)-2,4-dioxobutanoate [CPD:C01252]']","['kynurenate [CPD:C01717]', 'L-glutamate [CPD:C00025]', 'H2O [CPD:C00001]', '4-(2-aminophenyl)-2,4-dioxobutanoate [CPD:C01252]']",R01956,"['Transferases', 'Transferring nitrogenous groups', 'Transaminases']",MGP005537
3.5.4.5,"['cytidine [CPD:C00475]', 'H2O [CPD:C00001]', ""2'-deoxycytidine [CPD:C00881]""]","['uridine [CPD:C00299]', 'NH3 [CPD:C00014]', ""2'-deoxyuridine [CPD:C00526]""]",R01878,"['Hydrolases', 'Acting on carbon-nitrogen bonds, other than peptide bonds', 'In cyclic amidines']",MGP000477
3.1.3.48,"['[protein]-tyrosine phosphate [CPD:C01167]', 'H2O [CPD:C00001]']","['[protein]-tyrosine [CPD:C00585]', 'phosphate [CPD:C00009]']",R02585,"['Hydrolases', 'Acting on ester bonds', 'Phosphoric-monoester hydrolases']",MGP000483
3.1.3.48,"['[protein]-tyrosine phosphate [CPD:C01167]', 'H2O [CPD:C00001]']","['[protein]-tyrosine [CPD:C00585]', 'phosphate [CPD:C00009]']",R02585,"['Hydrolases', 'Acting on ester bonds', 'Phosphoric-monoester hydrolases']",MGP000484
3.1.3.48,"['[protein]-tyrosine phosphate [CPD:C01167]', 'H2O [CPD:C00001]']","['[protein]-tyrosine [CPD:C00585]', 'phosphate [CPD:C00009]']",R02585,"['Hydrolases', 'Acting on ester bonds', 'Phosphoric-monoester hydrolases']",MGP000485
2.7.8.11,"['CDP-diacylglycerol [CPD:C00269]', 'myo-inositol [CPD:C00137]']","['CMP [CPD:C00055]', '1-phosphatidyl-1D-myo-inositol [CPD:C01194]']",R01802,"['Transferases', 'Transferring phosphorus-containing groups', 'Transferases for other substituted phosphate groups']",MGP004236
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000478
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000479
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP004584
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000505
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000506
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000507
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000508
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000509
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000510
2.7.11.22,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000511
1.13.11.20,"['L-cysteine [CPD:C00097]', 'O2 [CPD:C00007]']",['3-sulfinoalanine [CPD:C00606]'],R00893,"['Oxidoreductases', 'Acting on single donors with incorporation of molecular oxygen (oxygenases)', 'With incorporation of two atoms of oxygen']",MGP000518
2.7.7.41,"['CTP [CPD:C00063]', 'phosphatidate [CPD:C00416]']","['diphosphate [CPD:C00013]', 'CDP-diacylglycerol [CPD:C00269]']",R01799,"['Transferases', 'Transferring phosphorus-containing groups', 'Nucleotidyltransferases']",MGP000519
2.7.7.41,"['CTP [CPD:C00063]', 'phosphatidate [CPD:C00416]']","['diphosphate [CPD:C00013]', 'CDP-diacylglycerol [CPD:C00269]']",R01799,"['Transferases', 'Transferring phosphorus-containing groups', 'Nucleotidyltransferases']",MGP003677
2.7.8.1,"['CDP-ethanolamine [CPD:C00570]', '1,2-diacyl-sn-glycerol [CPD:C00641]']","['CMP [CPD:C00055]', 'phosphatidylethanolamine [CPD:C00350]']",R02057,"['Transferases', 'Transferring phosphorus-containing groups', 'Transferases for other substituted phosphate groups']",MGP004220
2.7.1.138,"['ATP [CPD:C00002]', 'ceramide [CPD:C00195]']","['ADP [CPD:C00008]', 'ceramide 1-phosphate [CPD:C02960]']",R01495,"['Transferases', 'Transferring phosphorus-containing groups', 'Phosphotransferases with an alcohol group as acceptor']",MGP005790
2.3.1.24,"['acyl-CoA [CPD:C00040]', 'sphingosine [CPD:C00319]']","['CoA [CPD:C00010]', 'ceramide [CPD:C00195]']",R01496,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP006762
2.3.1.24,"['acyl-CoA [CPD:C00040]', 'sphingosine [CPD:C00319]']","['CoA [CPD:C00010]', 'ceramide [CPD:C00195]']",R01496,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP006252
3.1.1.1,"['carboxylic ester [CPD:C02391]', 'H2O [CPD:C00001]']","['alcohol [CPD:C00069]', 'carboxylate [CPD:C00060]']",R00630,"['Hydrolases', 'Acting on ester bonds', 'Carboxylic-ester hydrolases']",MGP000528
3.1.1.84,"['cocaine [CPD:C01416]', 'H2O [CPD:C00001]']","['ecgonine methyl ester [CPD:C12448]', 'benzoate [CPD:C00180]']",R06728,"['Hydrolases', 'Acting on ester bonds', 'Carboxylic-ester hydrolases']",MGP003706
1.14.99.38,"['cholesterol [CPD:C00187]', 'reduced acceptor [CPD:C00030]', 'O2 [CPD:C00007]']","['25-hydroxycholesterol [CPD:C15519]', 'acceptor [CPD:C00028]', 'H2O [CPD:C00001]']",R07218,"['Oxidoreductases', 'Acting on paired donors, with incorporation or reduction of molecular oxygen', 'Miscellaneous']",MGP003771
1.1.99.1,"['choline [CPD:C00114]', 'acceptor [CPD:C00028]']","['betaine aldehyde [CPD:C00576]', 'reduced acceptor [CPD:C00030]']",R01025,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With unknown physiological acceptors']",MGP005423
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000542
2.7.1.32,"['ATP [CPD:C00002]', 'choline [CPD:C00114]']","['ADP [CPD:C00008]', 'phosphocholine [CPD:C00588]']",R01021,"['Transferases', 'Transferring phosphorus-containing groups', 'Phosphotransferases with an alcohol group as acceptor']",MGP000544
2.7.1.32,"['ATP [CPD:C00002]', 'choline [CPD:C00114]']","['ADP [CPD:C00008]', 'phosphocholine [CPD:C00588]']",R01021,"['Transferases', 'Transferring phosphorus-containing groups', 'Phosphotransferases with an alcohol group as acceptor']",MGP000545
2.4.1.175,"['UDP-N-acetyl-alpha-D-galactosamine [CPD:C00203]', '[protein]-3-O-(beta-D-GlcA-(1->3)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine [CPD:C04800]', '[protein]-3-O-(beta-D-GlcA-(1->3)-[beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)]n-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine']","['UDP [CPD:C00015]', '[protein]-3-O-(beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine [CPD:C04913]', '[protein]-3-O-([beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)]n+1-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine']",R04603,"['Transferases', 'Glycosyltransferases', 'Hexosyltransferases']",MGP005880
2.4.1.226,"['UDP-alpha-D-glucuronate [CPD:C00167]', '[protein]-3-O-(beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine', '[protein]-3-O-([beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)]n-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine']","['UDP [CPD:C00015]', '[protein]-3-O-(beta-D-GlcA-(1->3)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine [CPD:C04800]', '[protein]-3-O-(beta-D-GlcA-(1->3)-[beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)]n-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine']",R05931,"['Transferases', 'Glycosyltransferases', 'Hexosyltransferases']",MGP005289
2.7.8.2,"['CDP-choline [CPD:C00307]', '1,2-diacyl-sn-glycerol [CPD:C00641]']","['CMP [CPD:C00055]', 'phosphatidylcholine [CPD:C00157]']",R01321,"['Transferases', 'Transferring phosphorus-containing groups', 'Transferases for other substituted phosphate groups']",MGP005582
2.8.2.21,"[""3'-phosphoadenylyl sulfate [CPD:C00053]"", 'keratan [CPD:C00573]']","[""adenosine 3',5'-bisphosphate [CPD:C00054]"", ""keratan 6'-sulfate [CPD:C00573]""]",R03553,"['Transferases', 'Transferring sulfur-containing groups', 'Sulfotransferases']",MGP003588
2.8.2.5,"[""3'-phosphoadenylyl sulfate [CPD:C00053]"", 'chondroitin [CPD:C00401]']","[""adenosine 3',5'-bisphosphate [CPD:C00054]"", ""chondroitin 4'-sulfate [CPD:C00634]""]",R02180,"['Transferases', 'Transferring sulfur-containing groups', 'Sulfotransferases']",MGP005063
2.8.2.5,"[""3'-phosphoadenylyl sulfate [CPD:C00053]"", 'chondroitin [CPD:C00401]']","[""adenosine 3',5'-bisphosphate [CPD:C00054]"", ""chondroitin 4'-sulfate [CPD:C00634]""]",R02180,"['Transferases', 'Transferring sulfur-containing groups', 'Sulfotransferases']",MGP005434
2.8.2.5,"[""3'-phosphoadenylyl sulfate [CPD:C00053]"", 'chondroitin [CPD:C00401]']","[""adenosine 3',5'-bisphosphate [CPD:C00054]"", ""chondroitin 4'-sulfate [CPD:C00634]""]",R02180,"['Transferases', 'Transferring sulfur-containing groups', 'Sulfotransferases']",MGP006703
2.8.2.35,"[""3'-phospho-5'-adenylyl sulfate [CPD:C00053]"", '[dermatan]-N-acetyl-D-galactosamine']","[""adenosine 3',5'-bisphosphate [CPD:C00054]"", '[dermatan]-4-O-sulfo-N-acetyl-D-galactosamine']",R10873,"['Transferases', 'Transferring sulfur-containing groups', 'Sulfotransferases']",MGP006333
2.8.2.33,"[""3'-phospho-5'-adenylyl sulfate [CPD:C00053]"", '[dermatan]-4-O-sulfo-N-acetyl-D-galactosamine', '[chondroitin]-4-O-sulfo-N-acetyl-D-galactosamine']","[""adenosine 3',5'-bisphosphate [CPD:C00054]"", '[dermatan]-4,6-di-O-sulfo-N-acetyl-D-galactosamine', '[chondroitin]-4,6-di-O-sulfo-N-acetyl-D-galactosamine']",R10868,"['Transferases', 'Transferring sulfur-containing groups', 'Sulfotransferases']",MGP005172
2.8.2.17,"[""3'-phosphoadenylyl sulfate [CPD:C00053]"", 'chondroitin [CPD:C00401]']","[""adenosine 3',5'-bisphosphate [CPD:C00054]"", ""chondroitin 6'-sulfate [CPD:C00635]""]",R02181,"['Transferases', 'Transferring sulfur-containing groups', 'Sulfotransferases']",MGP003915
2.4.1.175,"['UDP-N-acetyl-alpha-D-galactosamine [CPD:C00203]', '[protein]-3-O-(beta-D-GlcA-(1->3)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine [CPD:C04800]', '[protein]-3-O-(beta-D-GlcA-(1->3)-[beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)]n-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine']","['UDP [CPD:C00015]', '[protein]-3-O-(beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine [CPD:C04913]', '[protein]-3-O-([beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)]n+1-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine']",R04603,"['Transferases', 'Glycosyltransferases', 'Hexosyltransferases']",MGP004527
2.4.1.175,"['UDP-N-acetyl-alpha-D-galactosamine [CPD:C00203]', '[protein]-3-O-(beta-D-GlcA-(1->3)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine [CPD:C04800]', '[protein]-3-O-(beta-D-GlcA-(1->3)-[beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)]n-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine']","['UDP [CPD:C00015]', '[protein]-3-O-(beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine [CPD:C04913]', '[protein]-3-O-([beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)]n+1-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-serine']",R04603,"['Transferases', 'Glycosyltransferases', 'Hexosyltransferases']",MGP006986
2.7.11.10,"['ATP [CPD:C00002]', '[IkappaB protein]']","['ADP [CPD:C00008]', '[IkappaB phosphoprotein]']",(other,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000565
2.5.1.58,"['farnesyl diphosphate [CPD:C00448]', 'protein-cysteine [CPD:C20119]']","['S-farnesyl protein [CPD:C20120]', 'diphosphate [CPD:C00013]']",R09844,"['Transferases', 'Transferring alkyl or aryl groups, other than methyl groups', 'Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)']",MGP007303
2.7.3.2,"['ATP [CPD:C00002]', 'creatine [CPD:C00300]']","['ADP [CPD:C00008]', 'phosphocreatine [CPD:C02305]']",R01881,"['Transferases', 'Transferring phosphorus-containing groups', 'Phosphotransferases with a nitrogenous group as acceptor']",MGP000566
